id,relativePathAndFileName,status,siteIdCodes,systemWhenCreated,systemWhoCreated
11798,systemPages/manageUsers.ejs,confirmed,core,2019-03-19 20:43:00,dev
11799,systemPages/manageShowcaseBooks.ejs,confirmed,core,2019-03-19 20:43:00,dev
11800,public/customImages/dpnVersionFeatures/deleteItemTypeList.png,confirmed,tech,2019-03-19 20:43:00,dev
11802,systemBuilders/pageBuilderTransformationSynchronizer.js,confirmed,core,2019-03-19 20:43:00,dev
11804,public/customImages/gfhowtos/changeItApps.png,confirmed,gf,2019-03-29 15:26:46,dev
11806,public/customImages/gfhowtos/deleteThese483838.png,confirmed,gf,2019-03-29 15:26:46,dev
11809,public/customImages/gfhowtos/fuerAlleFreiBytes.png,confirmed,gf,2019-03-29 15:26:46,dev
11810,public/customImages/gfhowtos/likeTheOthersMake.png,confirmed,gf,2019-03-29 15:26:46,dev
11811,public/customImages/gfhowtos/ifExplorerpaessle.png,confirmed,gf,2019-03-29 15:26:46,dev
11812,public/customImages/gfhowtos/ramsettignsok.png,confirmed,gf,2019-03-29 15:26:46,dev
11813,public/customImages/gfhowtos/netzwerksuchedelete.png,confirmed,gf,2019-03-29 15:26:46,dev
11814,public/customImages/gfhowtos/the9050.png,confirmed,gf,2019-03-29 15:26:46,dev
11816,public/customImages/gfhowtos/serviceRunningAgain.png,confirmed,gf,2019-03-29 15:26:46,dev
11818,public/customImages/gfhowtos/theServiceRebuild.png,confirmed,gf,2019-03-29 15:26:46,dev
11819,public/customImages/gfhowtos/verbindungFehl.png,confirmed,gf,2019-03-29 15:26:46,dev
11820,public/customImages/gfhowtos/taketheseout234.png,confirmed,gf,2019-03-29 15:26:46,dev
11821,public/customImages/gfhowtos/thezulassok.png,confirmed,gf,2019-03-29 15:26:46,dev
11823,public/customImages/gfhowtos/wennNotAllowedThen.png,confirmed,gf,2019-03-29 15:26:46,dev
11825,systemBuilders/pageBuilderManageItem.js,confirmed,core,2019-03-29 15:26:46,dev
11827,systemControllers/controllerManageHowtos.js,confirmed,tech,2019-03-29 15:26:46,dev
11829,systemControllers/controllerGp137.js,confirmed,gf,2019-03-29 15:26:46,dev
11830,systemBuilders/pageBuilderManageItems.js,confirmed,core,2019-03-29 15:26:46,dev
11831,systemControllers/controllerManageTips.js,confirmed,tech,2019-03-29 15:26:46,dev
11832,systemControllers/controllerManageKeys.js,confirmed,tech,2019-03-29 15:26:46,dev
11833,systemControllers/controllerManageHowto.js,confirmed,tech,2019-03-29 15:26:46,dev
11834,systemControllers/controllerManageKey.js,confirmed,tech,2019-03-29 15:26:46,dev
11835,systemControllers/controllerManageTip.js,confirmed,tech,2019-03-29 15:26:46,dev
11836,systemControllers/controllerManageTodo.js,confirmed,tech,2019-03-29 15:26:46,dev
11837,systemControllers/controllerShowcaseEditXmlFile.js,confirmed,core,2019-03-29 15:26:46,dev
11838,systemControllers/controllerShowcaseBestEcmascript6Features.js,confirmed,core,2019-03-29 15:26:46,dev
11839,systemControllers/controllerManageTodos.js,confirmed,tech,2019-03-29 15:26:46,dev
11840,systemItems/howto.js,confirmed,tech,2019-03-29 15:26:46,dev
11841,systemItems/howtos.js,confirmed,tech,2019-03-29 15:26:46,dev
11842,systemItems/keys.js,confirmed,tech,2019-03-29 15:26:46,dev
11843,systemItems/tip.js,confirmed,tech,2019-03-29 15:26:46,dev
11844,systemItems/tips.js,confirmed,tech,2019-03-29 15:26:46,dev
11845,systemItems/key.js,confirmed,tech,2019-03-29 15:26:46,dev
11846,systemPages/manageHowto.ejs,confirmed,tech,2019-03-29 15:26:46,dev
11847,systemItems/todos.js,confirmed,tech,2019-03-29 15:26:46,dev
11848,systemItems/todo.js,confirmed,tech,2019-03-29 15:26:46,dev
11849,systemPages/manageHowtos.ejs,confirmed,tech,2019-03-29 15:26:46,dev
11850,systemPages/gp137.ejs,confirmed,gf,2019-03-29 15:26:46,dev
11851,systemPages/manageKeys.ejs,confirmed,tech,2019-03-29 15:26:46,dev
11852,systemPages/manageKey.ejs,confirmed,tech,2019-03-29 15:26:46,dev
11853,systemPages/manageTips.ejs,confirmed,tech,2019-03-29 15:26:46,dev
11854,systemPages/manageTodo.ejs,confirmed,tech,2019-03-29 15:26:46,dev
11855,systemPages/showcaseBestEcmascript6Features.ejs,confirmed,core,2019-03-29 15:26:46,dev
11856,systemPages/manageTip.ejs,confirmed,tech,2019-03-29 15:26:46,dev
11857,systemPages/showcaseEditXmlFile.ejs,confirmed,core,2019-03-29 15:26:46,dev
11858,systemPages/manageTodos.ejs,confirmed,tech,2019-03-29 15:26:46,dev
11859,.vscode/settings.json,confirmed,core,2019-03-29 15:26:46,dev
11861,data/showcases/showcaseEditXmlFile.xml,confirmed,core,2019-03-29 15:26:46,dev
11863,systemControllers/controllerShowcaseMultipleSqlStatements.js,confirmed,core,2019-04-02 16:11:38,dev
11865,systemPages/showcaseMultipleSqlStatements.ejs,confirmed,core,2019-04-02 16:11:38,dev
11874,systemFileTemplates/fileTemplate_newControllerMultipleAjaxSteps.txt,confirmed,core,2019-04-03 16:32:40,dev
11875,systemControllers/controllerShowcaseMultipleAjaxSteps.js,confirmed,core,2019-04-03 16:32:40,dev
11876,systemBuilders/pageBuilderMultipleAjaxSteps.js,confirmed,core,2019-04-03 16:32:40,dev
11877,systemPages/showcaseMultipleAjaxSteps.ejs,confirmed,core,2019-04-03 16:32:40,dev
11878,systemControllers/controllerShowcaseMultipleAjaxStepsWithNodeRestarts.js,confirmed,core,2019-04-03 16:32:40,dev
11879,systemFileTemplates/fileTemplate_newPageMultipleAjaxSteps.txt,confirmed,core,2019-04-03 16:32:40,dev
11880,systemPages/showcaseMultipleAjaxStepsWithNodeRestarts.ejs,confirmed,core,2019-04-03 16:32:40,dev
11886,public/customImages/gfhowtos/cobianCheckEdit.png,confirmed,gf,2019-04-05 10:14:04,dev
11888,public/customImages/gfhowtos/thecobiantestok.png,confirmed,gf,2019-04-05 10:14:04,dev
11895,systemClasses/codeFileTransformer.js,confirmed,core,2019-04-06 09:41:28,dev
11896,data/showcases/showcaseCodeFileTransformer.txt,confirmed,dev,2019-04-06 09:41:28,dev
11900,public/customImages/dpnVersionFeatures/newPageTypeMultipleAjaxSteps.png,confirmed,dev,2019-04-17 16:42:07,dev
11904,public/customImages/showcaseUsers/test8282.png,confirmed,ignore,2019-04-17 16:42:07,dev
11905,public/customImages/showcaseUsers/testFinishedArea.png,confirmed,ignore,2019-04-17 16:42:07,dev
11907,public/customImages/showcaseUsers/testLiCode.png,confirmed,ignore,2019-04-17 16:42:07,dev
11908,public/customImages/showcaseUsers/testProtectId.png,confirmed,ignore,2019-04-17 16:42:07,dev
11910,public/customImages/showcaseUsers/theError888.png,confirmed,ignore,2019-04-17 16:42:07,dev
11912,public/systemImages/addFieldToItemType_fieldInDatabase.png,confirmed,core,2019-04-17 16:42:07,dev
11913,systemBuilders/pageBuilderItemTypeDisplay.js,confirmed,core,2019-04-17 16:42:07,dev
11914,systemControllers/controllerAddFieldToItemType.js,confirmed,core,2019-04-17 16:42:07,dev
11915,systemControllers/controllerCreateDataType.js,confirmed,core,2019-04-17 16:42:07,dev
11916,systemControllers/controllerHowtos.js,confirmed,tech,2019-04-17 16:42:07,dev
11917,systemControllers/controllerManageGftask.js,confirmed,gf,2019-04-17 16:42:07,dev
11918,systemControllers/controllerShowcaseSearchAndDisplayItemType.js,confirmed,core,2019-04-17 16:42:07,dev
11919,systemClasses/dataTypeBuilder.js,confirmed,core,2019-04-17 16:42:07,dev
11920,systemControllers/controllerShowcaseUser.js,confirmed,core,2019-04-17 16:42:07,dev
11921,systemControllers/controllerManageGftasks.js,confirmed,gf,2019-04-17 16:42:07,dev
11923,systemDataTypes/dataTypeMarkdown.js,confirmed,core,2019-04-17 16:42:07,dev
11924,systemDataTypes/dataTypePassword.js,confirmed,core,2019-04-17 16:42:07,dev
11925,systemDataTypes/dataTypeOutline.js,confirmed,core,2019-04-17 16:42:07,dev
11926,systemDataTypes/dataTypeText.js,confirmed,core,2019-04-17 16:42:07,dev
11927,systemFileTemplates/fileTemplate_newControllerItemTypeDisplay.txt,confirmed,core,2019-04-17 16:42:07,dev
11928,systemFileTemplates/fileTemplate_newDataType.txt,confirmed,core,2019-04-17 16:42:07,dev
11929,systemFileTemplates/fileTemplate_newPageItemTypeDisplay.txt,confirmed,core,2019-04-17 16:42:07,dev
11930,systemItems/gftask.js,confirmed,gf,2019-04-17 16:42:07,dev
11931,systemItems/gftasks.js,confirmed,gf,2019-04-17 16:42:07,dev
11932,systemPages/addFieldToItemType.ejs,confirmed,core,2019-04-17 16:42:07,dev
11933,systemPages/createDataType.ejs,confirmed,core,2019-04-17 16:42:07,dev
11934,systemPages/howtos.ejs,confirmed,tech,2019-04-17 16:42:07,dev
11935,systemPages/manageGftasks.ejs,confirmed,gf,2019-04-17 16:42:07,dev
11936,systemPages/manageGftask.ejs,confirmed,gf,2019-04-17 16:42:07,dev
11938,systemPages/showcaseSearchAndDisplayItemType.ejs,confirmed,core,2019-04-17 16:42:07,dev
11942,public/customImages/dpnVersionFeatures/newDataTypeMarkdown.png,confirmed,tech,2019-04-19 16:05:34,dev
